Name/Identifier	Unit type	Cost	Support Cost	Production time	Starting honour handicap	Units base strength	Number of men in unit ( Base value before scaling )	Honour step value	General candidate? ( eg. Stealth troops are not )	Rebelling Troop mixes this unit can belong to	Ruler ID troop advantage	Region ID troop advantage	Dojo advantage modifier	Unit choices (AI)	Unit Speciality extra building influences	Buildings needed to produce this Unit	Unit Class	Moral Bonus	Aplicable periods	Is this units base unitsize scalable?	Stats and general info about this trooptype	"Is the unit invisible to other players in the strategy map?
For units indicates a stealth unit"	Unit specialities	Tooltip Labels	Mount type	The body type + is it recolourable? + does it have a hi-res texture page.	If this unit is a leader of a faction then specify here which faction it leads. Different units may be specified for each time period and are assigned in the order the units are listed. Any time periods remaining unassigned will be assigned the last unit specified as a leader for the particular faction.  	Faction Association	Region	The order in which the units suitability for formation positions is evaluated. 	"Another set of suitability values for the formations troop types, this one represents the suitability of a type to perform certain tasks."	Specific cultures this unit belongs to. 	"Ship info, including stats ( if this is a ship ).."	NumSupportingRanks   Number of ranks behind first that can give support in melee. Default is 0.	"Effects chance of becomming inpetuous, and some other morale effects. Default is NORMAL."	Affects how evenly spaced the troops are in formation. Cosmetic only. Default is POORLY_FORMED.	"ShieldType. The type of shield the unit is considered to have for combat purposes
"	"MeleeWithShield. True if the unit can use the shield in melee. False if it has a weapon that needs two hands
"	ShieldModifier. The benefit the unit receives from having a shield. Units with heavy 	"ArmourPierciingWeapon  True if the weapon type is particularly effective against armoured troops
"	"CavAttackBonus The factor bonus the unit recieves when attacking cavalry
"	"CavDefenseBonus. The factor bonus the unit receives when defending against cavalry
"	Units this unit is fearful of.	This describes how much the unit affects the Zeal of the followers for each religion.	This describes how much the unit affects the Faith of the followers for each religion.	Dismounting info.	DismountInOpenBattle	Weapon type	Mercenary Unit	Period association for non campaign games.	Faction association for non campaign games.
DemiculverinCrew	ARTILLERY	325	10	3	-1	29	12	2	DISCOURAGED					"POVERTY_STRICKEN(29.5), DESPERATE_DEFENCE(118), CATHOLIC_EXPANSIONIST(94.4), CATHOLIC_NAVAL_EXPANSIONIST(94.4), CATHOLIC_TRADER(118), CATHOLIC_CRUSADER_TRADER(118), CATHOLIC_EXPANSIONIST_CRUSADER(94.4), CATHOLIC_DEFENSIVE_CRUSADER(141.6), POPE(177), CATHOLIC_DEFENSIVE(141.6), CATHOLIC_ISOLATIONIST(177), ORTHODOX_DEFENSIVE(141.6), ORTHODOX_EXPANSIONIST(94.4), ORTHODOX_STAGNANT(118), MUSLIM_PEACEFUL(118), MUSLIM_EXPANSIONIST(94.4), MUSLIM_DEVOUT(94.4), BARBARIAN_RAIDER(47.2), REBELS(118), CLOSE_TO_SUPPORT_LIMIT(37.76)"			"MISSILE, CASTLE_DEFENDER"	4	LATE	NO	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( DEMI_CULVERIN ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 1 ), MELEE_BONUS( 0 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 2 ), AMMO( 25 ), FORMATIONS_PREFERRED_NUM_ROWS( 2 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"PEASANT, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(2), COVER(0)"	MUSLIM		0			NONE	YES	1	NO	0	0						SWORD			ALL_FACTIONS
CulverinCrew	ARTILLERY	550	10	3	0	28	14	2	DISCOURAGED					"POVERTY_STRICKEN(16.3), DESPERATE_DEFENCE(163), CATHOLIC_EXPANSIONIST(130.4), CATHOLIC_NAVAL_EXPANSIONIST(130.4), CATHOLIC_TRADER(163), CATHOLIC_CRUSADER_TRADER(163), CATHOLIC_EXPANSIONIST_CRUSADER(130.4), CATHOLIC_DEFENSIVE_CRUSADER(195.6), POPE(244.5), CATHOLIC_DEFENSIVE(195.6), CATHOLIC_ISOLATIONIST(244.5), ORTHODOX_DEFENSIVE(195.6), ORTHODOX_EXPANSIONIST(130.4), ORTHODOX_STAGNANT(163), MUSLIM_PEACEFUL(163), MUSLIM_EXPANSIONIST(130.4), MUSLIM_DEVOUT(130.4), BARBARIAN_RAIDER(65.2), REBELS(163), CLOSE_TO_SUPPORT_LIMIT(89.65)"			"MISSILE, CASTLE_DEFENDER"	8	LATE	NO	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( CULVERIN ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 1 ), MELEE_BONUS( 0 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 2 ), AMMO( 25 ), FORMATIONS_PREFERRED_NUM_ROWS( 2 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"PEASANT, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(2), COVER(0)"	MUSLIM		0			NONE	YES	1	NO	0	0						SWORD			ALL_FACTIONS
DemicannonCrew	ARTILLERY	325	10	3	0	22	20	2	DISCOURAGED					"POVERTY_STRICKEN(29.5), DESPERATE_DEFENCE(118), CATHOLIC_EXPANSIONIST(94.4), CATHOLIC_NAVAL_EXPANSIONIST(94.4), CATHOLIC_TRADER(118), CATHOLIC_CRUSADER_TRADER(118), CATHOLIC_EXPANSIONIST_CRUSADER(94.4), CATHOLIC_DEFENSIVE_CRUSADER(141.6), POPE(177), CATHOLIC_DEFENSIVE(141.6), CATHOLIC_ISOLATIONIST(177), ORTHODOX_DEFENSIVE(141.6), ORTHODOX_EXPANSIONIST(94.4), ORTHODOX_STAGNANT(118), MUSLIM_PEACEFUL(118), MUSLIM_EXPANSIONIST(94.4), MUSLIM_DEVOUT(94.4), BARBARIAN_RAIDER(47.2), REBELS(118), CLOSE_TO_SUPPORT_LIMIT(37.76)"			"MISSILE, CASTLE_DEFENDER"	0	LATE	NO	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( DEMI_CANNON ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 1 ), MELEE_BONUS( 0 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 2 ), AMMO( 25 ), FORMATIONS_PREFERRED_NUM_ROWS( 2 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"PEASANT, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(2), COVER(0)"	MUSLIM		0			NONE	YES	1	NO	0	0						SWORD			ALL_FACTIONS
SerpentineCrew	ARTILLERY	325	10	3	0	30	12	2	DISCOURAGED					"POVERTY_STRICKEN(29.5), DESPERATE_DEFENCE(118), CATHOLIC_EXPANSIONIST(94.4), CATHOLIC_NAVAL_EXPANSIONIST(94.4), CATHOLIC_TRADER(118), CATHOLIC_CRUSADER_TRADER(118), CATHOLIC_EXPANSIONIST_CRUSADER(94.4), CATHOLIC_DEFENSIVE_CRUSADER(141.6), POPE(177), CATHOLIC_DEFENSIVE(141.6), CATHOLIC_ISOLATIONIST(177), ORTHODOX_DEFENSIVE(141.6), ORTHODOX_EXPANSIONIST(94.4), ORTHODOX_STAGNANT(118), MUSLIM_PEACEFUL(118), MUSLIM_EXPANSIONIST(94.4), MUSLIM_DEVOUT(94.4), BARBARIAN_RAIDER(47.2), REBELS(118), CLOSE_TO_SUPPORT_LIMIT(37.76)"			"MISSILE, CASTLE_DEFENDER"	8	LATE	NO	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( SERPENTINE ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 1 ), MELEE_BONUS( 0 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 2 ), AMMO( 40 ), FORMATIONS_PREFERRED_NUM_ROWS( 2 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"PEASANT, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(2), COVER(0)"	MUSLIM		0			NONE	YES	1	NO	0	0						SWORD			ALL_FACTIONS
SiegecannonCrew	ARTILLERY	700	10	3	0	80	20	2	DISCOURAGED					"POVERTY_STRICKEN(19.3), DESPERATE_DEFENCE(193), CATHOLIC_EXPANSIONIST(154.4), CATHOLIC_NAVAL_EXPANSIONIST(154.4), CATHOLIC_TRADER(193), CATHOLIC_CRUSADER_TRADER(193), CATHOLIC_EXPANSIONIST_CRUSADER(154.4), CATHOLIC_DEFENSIVE_CRUSADER(231.6), POPE(289.5), CATHOLIC_DEFENSIVE(231.6), CATHOLIC_ISOLATIONIST(289.5), ORTHODOX_DEFENSIVE(231.6), ORTHODOX_EXPANSIONIST(154.4), ORTHODOX_STAGNANT(193), MUSLIM_PEACEFUL(193), MUSLIM_EXPANSIONIST(154.4), MUSLIM_DEVOUT(154.4), BARBARIAN_RAIDER(77.2), REBELS(193), CLOSE_TO_SUPPORT_LIMIT(135.1)"			"MISSILE, CASTLE_DEFENDER"	8	LATE	NO	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( SIEGE_CANNON ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 1 ), MELEE_BONUS( 0 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 2 ), AMMO( 20 ), FORMATIONS_PREFERRED_NUM_ROWS( 2 )"	NO	"DEFENDING_RIVER(2), DEFENDING_CASTLE(2)"	"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"PEASANT, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(1), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0			NONE	YES	1	NO	0	0						SWORD			ALL_FACTIONS
MurabitinInfantry	INFANTRY	150	5	1	0	80	60	1	OK					"POVERTY_STRICKEN(120), DESPERATE_DEFENCE(60), CATHOLIC_EXPANSIONIST(48), CATHOLIC_NAVAL_EXPANSIONIST(48), CATHOLIC_TRADER(60), CATHOLIC_CRUSADER_TRADER(60), CATHOLIC_EXPANSIONIST_CRUSADER(48), CATHOLIC_DEFENSIVE_CRUSADER(72), POPE(90), CATHOLIC_DEFENSIVE(72), CATHOLIC_ISOLATIONIST(90), ORTHODOX_DEFENSIVE(72), ORTHODOX_EXPANSIONIST(48), ORTHODOX_STAGNANT(60), MUSLIM_PEACEFUL(60), MUSLIM_EXPANSIONIST(48), MUSLIM_DEVOUT(48), BARBARIAN_RAIDER(24), REBELS(60), CLOSE_TO_SUPPORT_LIMIT(9)"			"DEFENDER,MISSILE,WEAK"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( JAV ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 12 ), CHARGE_SPEED( 13 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 100 ), FORMATION_LENGTH_SPACING( 100 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 2 ), MELEE_BONUS( 1 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 4 ), AMMO( 4 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"BURNOUS, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(1), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(2), HOLD_TERRAIN(1), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0		UNFORMED	LARGE	YES	1	NO	0	0						SWORD	YES		ALL_FACTIONS
Kern	INFANTRY	125	2	1	0	24	60	1	DISCOURAGED	"CATH_REBELS(15), CATH_LOYALISTS(15), CATH_PEASANTS(15), CATH_BANDITS(15), CATH_ZEALOTS(15), CATH_HERETICS(20), ORTH_HERETICS(20),"		ID_LANDREG_41		"POVERTY_STRICKEN(216), DESPERATE_DEFENCE(9.6), CATHOLIC_EXPANSIONIST(151.2), CATHOLIC_NAVAL_EXPANSIONIST(151.2), CATHOLIC_TRADER(126), CATHOLIC_CRUSADER_TRADER(126), CATHOLIC_EXPANSIONIST_CRUSADER(151.2), CATHOLIC_DEFENSIVE_CRUSADER(100.8), POPE(63), CATHOLIC_DEFENSIVE(100.8), CATHOLIC_ISOLATIONIST(63), ORTHODOX_DEFENSIVE(76.8), ORTHODOX_EXPANSIONIST(115.2), ORTHODOX_STAGNANT(96), MUSLIM_PEACEFUL(96), MUSLIM_EXPANSIONIST(115.2), MUSLIM_DEVOUT(115.2), BARBARIAN_RAIDER(153.6), REBELS(96), CLOSE_TO_SUPPORT_LIMIT(11.52)"		{ROYAL_PALACE}	"ATTACKER, AMBUSH"	0	ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( JAV ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 12 ), CHARGE_SPEED( 13 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 100 ), FORMATION_LENGTH_SPACING( 100 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 3 ), MELEE_BONUS( 2 ), DEFENCE_BONUS( -3 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 0 ), AMMO( 4 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"PEASANT, YES, YES"		FN_01		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(2), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(0), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(2), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(2)"	CATHOLIC		0		UNFORMED	NONE	YES	1	NO	0	0						SWORD	YES		FN_01
GenoeseSailors	INFANTRY	275	4	1	0	80	60	1	DISCOURAGED					"POVERTY_STRICKEN(75.75), DESPERATE_DEFENCE(101), CATHOLIC_EXPANSIONIST(104.8), CATHOLIC_NAVAL_EXPANSIONIST(104.8), CATHOLIC_TRADER(131), CATHOLIC_CRUSADER_TRADER(131), CATHOLIC_EXPANSIONIST_CRUSADER(104.8), CATHOLIC_DEFENSIVE_CRUSADER(157.2), POPE(196.5), CATHOLIC_DEFENSIVE(157.2), CATHOLIC_ISOLATIONIST(196.5), ORTHODOX_DEFENSIVE(121.2), ORTHODOX_EXPANSIONIST(80.8), ORTHODOX_STAGNANT(101), MUSLIM_PEACEFUL(101), MUSLIM_EXPANSIONIST(80.8), MUSLIM_DEVOUT(80.8), BARBARIAN_RAIDER(40.4), REBELS(101), CLOSE_TO_SUPPORT_LIMIT(27.27)"			"CASTLE_DEFENDER, AMBUSH, ANTI_SPEAR, MISSILE"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( SBOW ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 12 ), CHARGE_SPEED( 13 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 100 ), FORMATION_LENGTH_SPACING( 100 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 1 ), MELEE_BONUS( 0 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 2 ), AMMO( 28 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"PESTUNIC, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(2), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(0), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(2), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(2)"	MUSLIM		0			NONE	YES	1	NO	0	0						SWORD	YES		ALL_FACTIONS
Archers	INFANTRY	225	4	1	0	80	60	1	DISCOURAGED	"CATH_REBELS(15), CATH_LOYALISTS(15), CATH_PEASANTS(15), CATH_BANDITS(15), CATH_ZEALOTS(15), ORTH_REBELS(15), ORTH_LOYALISTS(15), ORTH_PEASANTS(15), ORTH_BANDITS(15), ORTH_ZEALOTS(15), MUS_REBELS(15), MUS_LOYALISTS(15), MUS_PEASANTS(15), MUS_BANDITS(15), MUS_ZEALOTS(15), MONG_RAIDERS(15), ENG_BANDITS(15), CATH_HERETICS(15), ORTH_HERETICS(15), MUS_HERETICS(15), CRUSADE(15), JIHAD(15), PAG_REBELS(15), PAG_LOYALISTS(15), PAG_PEASANTS(15), PAG_BANDITS(15), PAG_ZEALOTS(15),"	FN_08	ID_LANDREG_26		"POVERTY_STRICKEN(146.25), DESPERATE_DEFENCE(11.7), CATHOLIC_EXPANSIONIST(93.6), CATHOLIC_NAVAL_EXPANSIONIST(93.6), CATHOLIC_TRADER(117), CATHOLIC_CRUSADER_TRADER(117), CATHOLIC_EXPANSIONIST_CRUSADER(93.6), CATHOLIC_DEFENSIVE_CRUSADER(93.6), POPE(58.5), CATHOLIC_DEFENSIVE(93.6), CATHOLIC_ISOLATIONIST(58.5), ORTHODOX_DEFENSIVE(93.6), ORTHODOX_EXPANSIONIST(93.6), ORTHODOX_STAGNANT(117), MUSLIM_PEACEFUL(117), MUSLIM_EXPANSIONIST(93.6), MUSLIM_DEVOUT(93.6), BARBARIAN_RAIDER(46.8), REBELS(117), CLOSE_TO_SUPPORT_LIMIT(25.74)"		{BOWYER}	"MISSILE, AMBUSH, ANTI_SPEAR, WEAK"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( SBOW ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 75 ), FORMATION_LENGTH_SPACING( 75 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 1 ), MELEE_BONUS( -1 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( -1 ), AMMO( 28 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"PESTUNIC, YES, YES"		"FN_00,  FN_02, FN_03, FN_05, FN_06, FN_07, FN_08"		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(2), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(0), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(2), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(2)"			0			NONE	YES	1	NO	0	0						SWORD	YES		"FN_00,  FN_02, FN_03, FN_05, FN_06, FN_07, FN_08"
DesertArchers	INFANTRY	250	5	1	0	80	60	1	DISCOURAGED					"POVERTY_STRICKEN(118), DESPERATE_DEFENCE(11.8), CATHOLIC_EXPANSIONIST(94.4), CATHOLIC_NAVAL_EXPANSIONIST(94.4), CATHOLIC_TRADER(118), CATHOLIC_CRUSADER_TRADER(118), CATHOLIC_EXPANSIONIST_CRUSADER(94.4), CATHOLIC_DEFENSIVE_CRUSADER(94.4), POPE(59), CATHOLIC_DEFENSIVE(94.4), CATHOLIC_ISOLATIONIST(59), ORTHODOX_DEFENSIVE(94.4), ORTHODOX_EXPANSIONIST(94.4), ORTHODOX_STAGNANT(118), MUSLIM_PEACEFUL(118), MUSLIM_EXPANSIONIST(94.4), MUSLIM_DEVOUT(94.4), BARBARIAN_RAIDER(47.2), REBELS(118), CLOSE_TO_SUPPORT_LIMIT(29.5)"			"MISSILE, AMBUSH, ANTI_SPEAR"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( SBOW ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 12 ), CHARGE_SPEED( 13 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 100 ), FORMATION_LENGTH_SPACING( 100 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 1 ), MELEE_BONUS( -1 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 0 ), AMMO( 28 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"BURNOUSB, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(2), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(0), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(2), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(2)"	MUSLIM		0		UNFORMED	SMALL	YES	1	NO	0	0						SWORD	YES		ALL_FACTIONS
TrebizondArchers	INFANTRY	275	7	1	0	80	60	1	DISCOURAGED					"POVERTY_STRICKEN(75.75), DESPERATE_DEFENCE(10.1), CATHOLIC_EXPANSIONIST(80.8), CATHOLIC_NAVAL_EXPANSIONIST(80.8), CATHOLIC_TRADER(101), CATHOLIC_CRUSADER_TRADER(101), CATHOLIC_EXPANSIONIST_CRUSADER(80.8), CATHOLIC_DEFENSIVE_CRUSADER(80.8), POPE(50.5), CATHOLIC_DEFENSIVE(80.8), CATHOLIC_ISOLATIONIST(50.5), ORTHODOX_DEFENSIVE(80.8), ORTHODOX_EXPANSIONIST(80.8), ORTHODOX_STAGNANT(101), MUSLIM_PEACEFUL(101), MUSLIM_EXPANSIONIST(80.8), MUSLIM_DEVOUT(80.8), BARBARIAN_RAIDER(40.4), REBELS(101), CLOSE_TO_SUPPORT_LIMIT(27.27)"			"MISSILE, AMBUSH, ANTI_SPEAR"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( SBOW ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 75 ), FORMATION_LENGTH_SPACING( 75 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 1 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 2 ), AMMO( 28 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"PESTUNIC, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(2), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(0), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(2), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(2)"	MUSLIM		0	DISCIPLINED	FORMED	SMALL	YES	1	NO	0	0						SWORD	YES		ALL_FACTIONS
